,时间,公司名,轮次,金额,投资机构
7208,2014/12/25,小鲜粮,天使轮,500万人民币,创业工场VenturesLab-安思晟投资ACEON
7209,2014/12/25,亿蓓网,A轮,1亿人民币,未透露
7210,2014/12/25,北广传媒,战略投资,2000万人民币,歌华有线
7211,2014/12/25,视博云,战略投资,1400万人民币,歌华有线
7212,2014/12/25,融易融,A轮,1000万美元,未透露
7213,2014/12/25,唯冠科技,战略投资,4.3亿人民币,TCL资本
7214,2014/12/25,旅游百事通,A轮,数千万人民币,去哪儿
7215,2014/12/25,成都叫只鸡,天使轮,1000万人民币,未透露
7216,2014/12/24,凡普金科,A轮,5000万美元,高榕资本
7217,2014/12/24,佰才邦,天使轮,未透露,亦庄国际投资
7218,2014/12/24,鑫谱生物,天使轮,数百万人民币,张江集团
7219,2014/12/24,慢友帮,Pre-A轮,100万人民币,斯凯网络投资
7220,2014/12/24,拓斯达,新三板,数千万人民币,未透露
7221,2014/12/24,米趣科技,B轮,1000万人民币,深创投-联创永宣
7222,2014/12/24,美食秀秀,天使轮,未透露,未透露
7223,2014/12/24,华丽达视听,新三板,未透露,未透露
7224,2014/12/24,搜疾病问医生,天使轮,数百万人民币,斯凯网络投资
7225,2014/12/24,图途户外,A轮,1.5亿人民币,探路者
7226,2014/12/24,速游互动,天使轮,数百万人民币,创新工场-Forgame云游控股
7227,2014/12/24,JU53巨龙网,A轮,数千万人民币,未透露
7228,2014/12/24,竞乐游戏,A轮,数千万人民币,腾讯
7229,2014/12/24,隆麟Maxer麦克斯电竞,天使轮,数百万人民币,极客帮创投
7230,2014/12/24,方舟互联,天使轮,数百万人民币,完美世界-红石诚金
7231,2014/12/24,爱智尚Himama智能备孕,天使轮,数千万人民币,新浪微博基金-盛景网联(盛景嘉成)
7232,2014/12/24,快布,A轮,数千万人民币,未透露
7233,2014/12/24,金电联行,B轮,数千万人民币,力鼎资本-国科嘉和-梁山资本
7234,2014/12/24,江苏麦可在线,A轮,5000万人民币,天舟文化
7235,2014/12/24,叽里呱啦,天使轮,85万美元,真格基金-宝宝树
7236,2014/12/24,云家政,A轮,数千万美元,蓝驰创投
7237,2014/12/24,车生活,天使轮,数百万人民币,NextBig三万弘合投资-众诚资本
7238,2014/12/23,机速购,A轮,数千万人民币,厦门中和元投资
7239,2014/12/23,贝瑞森,A轮,未透露,未透露
7240,2014/12/23,么么秀场,A轮,1000万人民币,广发信德
7241,2014/12/23,斑羚在线,天使轮,未透露,晨兴资本
7242,2014/12/23,快健康,天使轮,未透露,光速中国
7243,2014/12/23,十月呵护,天使轮,未透露,未透露
7244,2014/12/23,EZbuy,A轮,数百万美元,IDG资本-GGV纪源资本
7245,2014/12/23,中联畅想游戏,A轮,数千万人民币,广发信德
7246,2014/12/23,人人投,A轮,3000万人民币,未透露
7247,2014/12/23,NewbilityGames星球崛起,天使轮,数百万人民币,极客帮创投
7248,2014/12/23,车便利,天使轮,数百万人民币,未透露
7249,2014/12/23,多洗,天使轮,数百万人民币,纽信创投
7250,2014/12/23,纷享销客,C轮,5000万美元,IDG资本-北极光创投-DCM中国
7251,2014/12/23,阿里路亚,天使轮,数百万美元,舒展控股
7252,2014/12/23,摩卡i车,天使轮,1000万人民币,复星锐正资本
7253,2014/12/23,坚果投影,A轮,6000万人民币,IDG资本-达晨创投-Star-VC
7254,2014/12/23,美家帮,天使轮,1000万人民币,坚果资本
7255,2014/12/23,Rokid,天使轮,数百万人民币,天使投资人吴泳铭-线性资本-MFund魔量基金
7256,2014/12/22,远方动力,新三板,未透露,未透露
7257,2014/12/22,中海海洋科技,C轮,6000万人民币,浙江九仁资本
7258,2014/12/22,银货通,Pre-A轮,600万人民币,未透露
7259,2014/12/22,激光中国芯,B轮,未透露,松禾资本-联创永宣
7260,2014/12/22,优屏APP自助,天使轮,未透露,未透露
7261,2014/12/22,Soffice赛飞软件,Pre-A轮,数百万人民币,比克电池
7262,2014/12/22,DeepShare奇点机智,天使轮,100万美元,真格基金
7263,2014/12/22,楚枫网络,A轮,1000万美元,IDG资本
7264,2014/12/22,大家保,B轮,数千万人民币,黑马基金
7265,2014/12/22,路演吧,天使轮,1200万人民币,未透露
7266,2014/12/22,手机智膜,A轮,数千万人民币,天音通信
7267,2014/12/22,海铭世纪,天使轮,1000万人民币,未透露
7268,2014/12/22,艺客网,A轮,1000万美元,挚信资本-策源创投
7269,2014/12/22,AppCan正益无线,B轮,1亿人民币,盘古创富VANGOO-联创永宣
7270,2014/12/22,美团点评集团,D轮,7亿美元,华夏基金香港
7271,2014/12/22,普惠金融,A轮,5000万美元,高榕资本
7272,2014/12/22,卷皮网,B轮,3500万美元,赛富基金
7273,2014/12/22,野糖网,A轮,500万美元,IDG资本-DCM中国
7274,2014/12/22,果壳网,C轮,2000万美元,IDG资本-好未来(学而思)
7275,2014/12/21,铜掌柜,天使轮,未透露,未透露
7276,2014/12/21,小忆机器人,天使轮,数百万人民币,未透露
7277,2014/12/21,大大买钢网,天使轮,3000万人民币,大汉控股集团
7278,2014/12/21,章鱼TV,B轮,1000万美元,IDG资本-晨兴资本
7279,2014/12/21,掌门1对1,天使轮,数百万人民币,青松基金
7280,2014/12/21,芝士阅读,天使轮,数百万人民币,PreAngel
7281,2014/12/21,美术宝,A轮,3000万人民币,蓝驰创投-顺为资本
7282,2014/12/21,白鹭美,天使轮,数千万人民币,未透露
7283,2014/12/21,生意专家,A轮,数百万美元,经纬中国
7284,2014/12/21,金汇丰,A轮,1500万英镑,未透露
7285,2014/12/21,黄油相机,天使轮,数百万人民币,九合创投-Infinity-Venture-Partners（IVP）
7286,2014/12/21,面包旅行,C轮,5000万美元,宽带资本CBC-腾讯-斯道资本(富达亚洲)
7287,2014/12/21,标信-众标网络,天使轮,数百万人民币,真格基金
7288,2014/12/21,五味餐厅,A轮,1000万人民币,易宝支付
7289,2014/12/20,易汇金,天使轮,数百万人民币,上海致景投资
7290,2014/12/20,科海数码,天使轮,1000万人民币,未透露
7291,2014/12/20,奇艺果,A轮,数千万人民币,弘治资本
7292,2014/12/20,Yolo优洛会,天使轮,未透露,未透露
7293,2014/12/20,老外快线,种子轮,100万人民币,深圳菁葵投资
7294,2014/12/20,骑行天下,天使轮,150万人民币,松禾资本-达晨创投-中美创投
7295,2014/12/20,上蔬永辉,A轮,数千万人民币,鼎晖投资
7296,2014/12/20,那谁,天使轮,未透露,云天使基金
7297,2014/12/20,鲜急送,天使轮,数百万人民币,长石资本
7298,2014/12/20,动起来,天使轮,数百万人民币,金种子创投
7299,2014/12/20,TravelExchange游互淘,天使轮,数百万人民币,未透露
7300,2014/12/20,购房网,天使轮,数百万人民币,险峰长青
7301,2014/12/20,超交易,天使轮,数百万人民币,InnoSpace创智空间
7302,2014/12/20,职业梦,天使轮,数百万人民币,贝塔斯曼亚洲投资基金-Infinity-Venture-Partners（IVP）
7303,2014/12/19,飞渡,A轮,未透露,康桥资本
7304,2014/12/19,云畅游戏,B轮,数千万人民币,联创永宣
7305,2014/12/19,微美互动,Pre-A轮,数百万人民币,青松基金
7306,2014/12/19,波特光盛,D轮,未透露,力鼎资本
7307,2014/12/19,君实生物,B+轮,未透露,未透露
7308,2014/12/19,每日优鲜,种子轮,500万美元,光信资本
7309,2014/12/19,创业邦,B轮,数千万人民币,腾讯-启赋资本
7310,2014/12/19,星空佳游,天使轮,400万人民币,星辉互动娱乐
7311,2014/12/19,ABC360伯瑞英语,A轮,数千万人民币,华睿投资-湖畔山南资本
7312,2014/12/19,微糖,A轮,500万美元,同渡资本
7313,2014/12/19,High APP,天使轮,数百万人民币,高榕资本
7314,2014/12/19,互动派Pisns,A轮,1000万人民币,未透露
7315,2014/12/19,蓝港在线,F轮-上市前,1000万美元,星美国际
7316,2014/12/19,赤子城,A轮,1288万人民币,安芙兰资本
7317,2014/12/19,全球贷,天使轮,1000万美元,香格里拉
7318,2014/12/19,鲜LIFE,天使轮,1000万人民币,未透露
7319,2014/12/19,博医帮,A轮,数百万人民币,北极光创投-阿米巴资本-汉能投资
7320,2014/12/18,竹云科技,天使轮,未透露,中孵创投
7321,2014/12/18,开创云,A轮,未透露,未透露
7322,2014/12/18,最佳旅伴,Pre-A轮,数千万人民币,中路资本
7323,2014/12/18,拼立得,A轮,6150万人民币,蓝色光标
7324,2014/12/18,玩图,A轮,6150万人民币,蓝色光标
7325,2014/12/18,世界邦,B轮,数千万美元,新浪微博基金
7326,2014/12/18,食为天科技,A轮,数千万人民币,大众点评网
7327,2014/12/18,玄鸟传媒,B轮,3000万人民币,蓝色光标
7328,2014/12/18,Fotoable可图,A+轮,6150万人民币,蓝色光标
7329,2014/12/18,爱点击iClick,D轮,6000万美元,蓝色光标
7330,2014/12/18,Nice好赞,C轮,3600万美元,Tiger老虎基金(中国)-VY-Capital
7331,2014/12/18,人人红娘,天使轮,数百万人民币,梅花天使创投
7332,2014/12/18,骨头邦,A轮,3000万人民币,未透露
7333,2014/12/18,Avid.ly欧拉网络,B轮,1000万美元,未透露
7334,2014/12/18,云知声,B轮,5000万美元,启明创投-高通Qualcomm-Ventures
7335,2014/12/18,北京微心百源科技,天使轮,数百万人民币,北软天使基金-秉鸿资本
7336,2014/12/17,呷哺呷哺,IPO上市,未透露,未透露
7337,2014/12/17,建装业,D轮,1000万人民币,九鼎投资
7338,2014/12/17,Sevenga游戏,A轮,未透露,IDG资本
7339,2014/12/17,爱合伙,天使轮,未透露,未透露
7340,2014/12/17,7+健身,天使轮,数百万人民币,知初资本
7341,2014/12/17,Goccia,天使轮,未透露,芳晟股权投资基金
7342,2014/12/17,HiMe嗨觅,天使轮,数百万人民币,未透露
7343,2014/12/17,Wecut嗨瑟威信息,天使轮,数百万人民币,创新谷Innovalley
7344,2014/12/17,Kika,A轮,未透露,东方弘道(弘合基金)
7345,2014/12/17,兼职地带,天使轮,1000万人民币,易一天使
7346,2014/12/17,金蛋理财,天使轮,数百万人民币,Cherubic-Ventures心元资本-贵格天使
7347,2014/12/17,桌联网,天使轮,200万人民币,薛蛮子(蛮子基金)-暴龙投资
7348,2014/12/17,幻珑科技,天使轮,数百万人民币,新浪微博基金-常州高新投
7349,2014/12/17,八音盒轻故事,天使轮,数百万人民币,梅花天使创投
7350,2014/12/17,拓实医疗,天使轮,数百万人民币,险峰长青
7351,2014/12/17,美厨Love's Kitchen,天使轮,数百万人民币,NextBig三万弘合投资
7352,2014/12/17,紫光优蓝,A轮,5330万人民币,未透露
7353,2014/12/17,随诊医生,天使轮,800万人民币,未透露
7354,2014/12/17,极课大数据,A轮,数千万人民币,学大教育
7355,2014/12/17,云医互联科技,天使轮,数百万人民币,梅花天使创投-青山资本
7356,2014/12/17,蘑菇租房,B轮,2500万美元,IDG资本-平安创新投资基金-海通开元-金昌投资
7357,2014/12/17,tedo特逗潮流GO,天使轮,数百万人民币,湖畔山南资本
7358,2014/12/17,轻松筹,A轮,数百万美元,IDG资本
7359,2014/12/17,酷派,战略投资,4.09亿美元,奇虎360
7360,2014/12/17,大麦电商,A轮,1000万人民币,博叡创投
7361,2014/12/16,波长光电,新三板,未透露,未透露
7362,2014/12/16,国通宝,A轮,数亿人民币,IDG资本-高榕资本-海通开元-熙金资本
7363,2014/12/16,中樱桃,A轮,1200万人民币,中南文化
7364,2014/12/16,MoPaaS,A轮,100万美元,北京马力天使投资中心
7365,2014/12/16,车车车险,天使轮,1000万人民币,中金汇财投资
7366,2014/12/16,深圳岸泊,天使轮,300万人民币,十方创投
7367,2014/12/16,去买车网,天使轮,数百万人民币,大河创投
7368,2014/12/16,格知GUECHI,天使轮,数百万人民币,BWVC泽厚资本
7369,2014/12/16,七乐康,A轮,3亿人民币,启迪创投-江苏高科技投资集团(高投集团)-长江国弘
7370,2014/12/16,石墨文档,天使轮,800万人民币,九合创投-明势资本
7371,2014/12/16,深圳邦彦信息技术,B轮,数千万人民币,深创投
7372,2014/12/16,梆梆安全Bangcle,C轮,数千万美元,IDG资本-Redpoint-Ventures红点全球基金-SIG海纳亚洲
7373,2014/12/16,亿动非凡,A轮,1500万人民币,早鸟基金-星球六鞋业
7374,2014/12/16,土流网,A轮,5000万人民币,盛大资本
7375,2014/12/16,iFit爱瘦身,A轮,300万美元,Cherubic-Ventures心元资本
7376,2014/12/16,Zamplus晶赞科技,C轮,2500万美元,蓝色光标
7377,2014/12/16,精硕科技,C轮,2438万美元,蓝色光标
7378,2014/12/16,蓝犀牛,A轮,3000万人民币,君联资本
7379,2014/12/15,维塔士,B轮,未透露,徐汇科投
7380,2014/12/15,狸猫游戏,C轮,数千万人民币,松禾资本
7381,2014/12/15,吉凯基因,A轮,数千万人民币,谱润投资-华清博远创投
7382,2014/12/15,马展金融,天使轮,未透露,蓝驰创投
7383,2014/12/15,有师网,天使轮,未透露,天翼资本
7384,2014/12/15,鱼鱼科技,种子轮,100万人民币,光云软件
7385,2014/12/15,黑金经纪BGTalent,A轮,数千万人民币,小米科技
7386,2014/12/15,明星衣橱,C轮,1800万美元,达晨创投-唯品会
7387,2014/12/15,慧智微电子Smarter Micro,B轮,数千万人民币,金沙江创投-祥峰投资
7388,2014/12/15,车王二手车,D轮,1亿美元,君联资本-盘古创富VANGOO-雄牛资本-凯欣亚洲投资Crescent-Group-基石资本
7389,2014/12/15,同窗兼职,种子轮,60万人民币,未透露
7390,2014/12/15,驻云CloudCare,A轮,数百万美元,红杉资本中国
7391,2014/12/15,泰莱笙科技,天使轮,数百万人民币,广州天使投资
7392,2014/12/15,得图网络,A轮,数千万人民币,深创投
7393,2014/12/15,榴莲家居,天使轮,数百万人民币,极客帮创投
7394,2014/12/15,管有方,天使轮,110万美元,经纬中国
7395,2014/12/15,龙珠直播,A轮,数千万人民币,腾讯-软银中国
7396,2014/12/15,奥琦玮,A轮,数千万人民币,红杉资本中国
7397,2014/12/15,手由宝-747,A轮,5000万人民币,华映资本
7398,2014/12/15,团到家,天使轮,93万人民币,未透露
7399,2014/12/15,美的集团,战略投资,12.66亿人民币,小米科技
7400,2014/12/15,OneAPM蓝海讯通,B轮,7000万人民币,经纬中国-成为资本
7401,2014/12/15,蜜芽宝贝,C轮,6000万美元,红杉资本中国-真格基金-H-Capital
7402,2014/12/15,GeekHeal奇点网,天使轮,数百万人民币,蓝驰创投-春风创投(春雨医生)
7403,2014/12/15,途牛旅游网,IPO上市后,1.48亿美元,携程-弘毅投资-京东
7404,2014/12/14,太阳花互动,天使轮,数百万人民币,未透露
7405,2014/12/14,珍房网,天使轮,1000万人民币,创业工场VenturesLab-英诺天使基金-雷石投资
7406,2014/12/14,上海游宗网络,A轮,1250万人民币,星辉互动娱乐
7407,2014/12/14,厦门零图科技,天使轮,数百万人民币,云创资本
7408,2014/12/14,随型,天使轮,数百万人民币,云创资本
7409,2014/12/14,EEOA翼鸥教育,天使轮,数千万人民币,未透露
7410,2014/12/14,微中医,天使轮,120万人民币,未透露
7411,2014/12/14,小宜管家,天使轮,未透露,金沙江创投
7412,2014/12/13,亿赞普IZP,C轮,数千万人民币,旺家投资
7413,2014/12/13,泡椒网,A轮,数千万人民币,中美创投
7414,2014/12/13,荷马金融,天使轮,数百万人民币,未透露
7415,2014/12/13,掌医通,天使轮,400万人民币,未透露
7416,2014/12/13,MoFishGames茉娱手游,天使轮,数百万人民币,新进创投
7417,2014/12/13,牛奶母婴,天使轮,数百万美元,未透露
7418,2014/12/12,INNEE依内电商,天使轮,数百万人民币,老鹰基金
7419,2014/12/12,点睛创视,天使轮,100万人民币,未透露
7420,2014/12/12,汉声中文网,天使轮,数百万人民币,未透露
7421,2014/12/12,领金财经,天使轮,未透露,未透露
7422,2014/12/12,慧远药业,B轮,190万人民币,华犇创投
7423,2014/12/12,东软熙康网,A轮,1.7亿美元,东软集团Neusoft-弘毅投资-高盛集团(中国)-深圳协同创新基金
7424,2014/12/12,公邮,天使轮,未透露,孝昌水木投资
7425,2014/12/12,黑岩网,B轮,数千万人民币,红杉资本中国-经纬中国
7426,2014/12/12,锐悠互动,天使轮,数百万人民币,纽信创投
7427,2014/12/12,人人测,种子轮,100万人民币,飞马基金-飞马旅
7428,2014/12/12,有活网,天使轮,数百万人民币,未透露
7429,2014/12/12,赫德时代,A轮,数百万美元,策源创投
7430,2014/12/12,美鹤陪诊,天使轮,500万人民币,未透露
7431,2014/12/12,宝贝英语说,A轮,数千万人民币,泓域资本-RIC棕泉资本
7432,2014/12/12,VIPHRM微知软件,A轮,数千万人民币,IDG资本-华创资本-合力投资-涌铧投资
7433,2014/12/12,易快报,天使轮,数百万人民币,险峰长青
7434,2014/12/12,BeeCloud比可网络,天使轮,400万人民币,极客帮创投-峰瑞资本
7435,2014/12/12,猫萌网络,天使轮,数百万人民币,天使湾
7436,2014/12/12,丁丁停车,天使轮,数百万人民币,未透露
7437,2014/12/12,KTplay盟游网络科技,A轮,数百万人民币,阿里巴巴
7438,2014/12/12,停车宝,天使轮,1000万人民币,明势资本-梅花天使创投-安芙兰资本
7439,2014/12/12,碰碰,B轮,1700万美元,KPCB凯鹏华盈中国-Ventech-China银泰资本-Wicklow-Capital-和玉另类投资
7440,2014/12/12,七鑫易维,A轮,未透露,高通Qualcomm-Ventures
7441,2014/12/12,inPlug硬糖,A轮,未透露,高通Qualcomm-Ventures
7442,2014/12/12,触控科技CocoaChina,F轮-上市前,数千万美元,高通Qualcomm-Ventures
7443,2014/12/12,好吃妹团购网,A轮,1500万人民币,未透露
